peptide_id,organism,recovery_status,censor_type,recovered_min_uM,recovered_max_uM
3918,Listeria innocua,recovered,censored,41.8,inf
3918,Micrococcus luteus,recovered,censored,41.8,inf
3918,Staphylococcus aureus,recovered,censored,41.8,inf
3918,Staphylococcus epidermidis,recovered,censored,41.8,inf
3918,Streptococcus uberis,recovered,censored,41.8,inf
3919,Bacillus cereus,recovered,censored,41.7,inf
3919,Escherichia coli,recovered,censored,41.7,inf
3919,Leuconostoc lactis,recovered,censored,41.7,inf
3919,Listeria innocua,recovered,censored,41.7,inf
3919,Pasteurella multocida,recovered,censored,41.7,inf
3919,Staphylococcus aureus,recovered,censored,41.7,inf
3919,Staphylococcus epidermidis,recovered,censored,41.7,inf
3919,Streptococcus uberis,recovered,censored,41.7,inf
3920,Bacillus cereus,recovered,censored,43.0,inf
3920,Leuconostoc lactis,recovered,censored,43.0,inf
3920,Listeria innocua,recovered,censored,43.0,inf
3920,Pasteurella multocida,recovered,censored,43.0,inf
3920,Staphylococcus aureus,recovered,censored,43.0,inf
3920,Staphylococcus epidermidis,recovered,censored,43.0,inf
3920,Streptococcus uberis,recovered,censored,43.0,inf
3921,Bacillus cereus,recovered,censored,42.2,inf
3921,Leuconostoc lactis,recovered,censored,42.2,inf
3921,Listeria innocua,recovered,censored,42.2,inf
3921,Pasteurella multocida,recovered,censored,42.2,inf
3921,Staphylococcus aureus,recovered,censored,42.2,inf
3921,Staphylococcus epidermidis,recovered,censored,42.2,inf
3921,Streptococcus uberis,recovered,censored,42.2,inf
3930,Acinetobacter baumannii,recovered,ranged,4.02,8.05
3930,Klebsiella pneumoniae,recovered,censored,42.8,inf
3932,Bacillus cereus,recovered,censored,47.2,inf
3932,Enterococcus faecalis,recovered,censored,47.2,inf
3932,Pasteurella multocida,recovered,censored,47.2,inf
3932,Pseudomonas aeruginosa,recovered,censored,64.0,inf
3933,Bacillus cereus,recovered,censored,46.6,inf
3933,Enterococcus faecalis,recovered,censored,46.6,inf
3933,Escherichia coli,recovered,censored,46.6,inf
3933,Listeria innocua,recovered,censored,46.6,inf
3933,Micrococcus luteus,recovered,censored,46.6,inf
3933,Pasteurella multocida,recovered,censored,46.6,inf
3933,Staphylococcus aureus,recovered,censored,46.6,inf
3933,Staphylococcus epidermidis,recovered,censored,46.6,inf
3933,Streptococcus uberis,recovered,censored,46.6,inf
3934,Escherichia coli,recovered,censored,46.6,inf
3935,Klebsiella pneumoniae,recovered,censored,31.8,inf
3939,Aeromonas hydrophila,recovered,ranged,10.0,20.0
3939,Bacillus cereus,recovered,ranged,40.0,60.0
3939,Bacillus subtilis,recovered,ranged,5.0,10.0
3939,Corynebacterium glutamicum,recovered,ranged,2.5,5.0
3939,Escherichia coli,recovered,ranged,10.0,20.0
3939,Micrococcus luteus,recovered,ranged,2.5,5.0
3939,Staphylococcus aureus,recovered,ranged,2.5,5.0
3939,Staphylococcus epidermidis,recovered,ranged,20.0,40.0
3939,Vibrio alginolyticus,recovered,censored,60.0,inf
3939,Vibrio harveyi,recovered,ranged,40.0,60.0
3939,Vibrio parahaemolyticus,recovered,censored,60.0,inf
3942,Bacillus subtilis,recovered,censored,49.5,inf
3943,Bacillus subtilis,recovered,censored,39.4,inf
3944,Bacillus subtilis,recovered,censored,45.3,inf
3952,Staphylococcus aureus,recovered,censored,118.0,inf
3956,Bacillus cereus,recovered,censored,58.2,inf
3956,Staphylococcus aureus,recovered,censored,58.2,inf
3960,Bacillus cereus,recovered,censored,57.1,inf
3960,Staphylococcus aureus,recovered,censored,57.1,inf
3962,Bacillus cereus,recovered,censored,57.5,inf
3962,Staphylococcus aureus,recovered,censored,57.5,inf
3963,Bacillus cereus,recovered,censored,114.0,inf
3963,Staphylococcus aureus,recovered,censored,114.0,inf
3966,Escherichia coli,recovered,censored,122.0,inf
3966,Staphylococcus aureus,recovered,censored,122.0,inf
3967,Bacillus cereus,recovered,censored,120.0,inf
3967,Escherichia coli,recovered,censored,120.0,inf
3967,Staphylococcus aureus,recovered,censored,120.0,inf
3968,Bacillus cereus,recovered,censored,125.0,inf
3968,Escherichia coli,recovered,censored,125.0,inf
3968,Staphylococcus aureus,recovered,censored,125.0,inf
3969,Bacillus cereus,recovered,censored,121.0,inf
3969,Escherichia coli,recovered,censored,121.0,inf
3969,Staphylococcus aureus,recovered,censored,121.0,inf
3970,Escherichia coli,recovered,censored,122.0,inf
3972,Bacillus cereus,recovered,censored,118.0,inf
3972,Escherichia coli,recovered,censored,118.0,inf
3972,Staphylococcus aureus,recovered,censored,118.0,inf
3975,Bacillus cereus,recovered,censored,123.0,inf
3975,Escherichia coli,recovered,censored,123.0,inf
3975,Staphylococcus aureus,recovered,censored,123.0,inf
3976,Bacillus cereus,recovered,censored,59.4,inf
3976,Staphylococcus aureus,recovered,censored,59.4,inf
3977,Bacillus cereus,recovered,censored,59.8,inf
3977,Staphylococcus aureus,recovered,censored,59.8,inf
3978,Bacillus cereus,recovered,censored,123.0,inf
3978,Escherichia coli,recovered,censored,123.0,inf
3978,Staphylococcus aureus,recovered,censored,123.0,inf
3979,Bacillus cereus,recovered,censored,125.0,inf
3979,Escherichia coli,recovered,censored,125.0,inf
3979,Staphylococcus aureus,recovered,censored,125.0,inf
3980,Bacillus cereus,recovered,censored,59.5,inf
3980,Staphylococcus aureus,recovered,censored,59.5,inf
3981,Bacillus cereus,recovered,censored,57.5,inf
3981,Staphylococcus aureus,recovered,censored,57.5,inf
3982,Bacillus cereus,recovered,censored,116.0,inf
3983,Bacillus cereus,recovered,censored,119.0,inf
3983,Staphylococcus aureus,recovered,censored,119.0,inf
3984,Bacillus cereus,recovered,censored,59.5,inf
3984,Staphylococcus aureus,recovered,censored,59.5,inf
3986,Escherichia coli,recovered,censored,121.0,inf
3989,Staphylococcus aureus,recovered,censored,120.0,inf
3992,Staphylococcus aureus,recovered,censored,123.0,inf
3993,Staphylococcus aureus,recovered,censored,123.0,inf
3994,Bacillus anthracis,recovered,censored,119.0,inf
3994,Bacillus cereus,recovered,censored,119.0,inf
3994,Escherichia coli,recovered,censored,119.0,inf
3994,Staphylococcus aureus,recovered,censored,119.0,inf
3995,Pseudomonas aeruginosa,recovered,censored,55.1,inf
3996,Bacillus cereus,recovered,censored,110.0,inf
3996,Escherichia coli,recovered,censored,110.0,inf
3998,Bacillus anthracis,recovered,censored,120.0,inf
3998,Bacillus cereus,recovered,censored,120.0,inf
3998,Escherichia coli,recovered,censored,120.0,inf
3998,Staphylococcus aureus,recovered,censored,120.0,inf
4000,Bacillus anthracis,recovered,censored,117.0,inf
4000,Staphylococcus aureus,recovered,censored,117.0,inf
4002,Bacillus anthracis,recovered,censored,113.0,inf
4002,Escherichia coli,recovered,censored,56.3,inf
4002,Staphylococcus aureus,recovered,censored,113.0,inf
4004,Bacillus anthracis,recovered,censored,117.0,inf
4004,Bacillus cereus,recovered,censored,117.0,inf
4004,Escherichia coli,recovered,censored,117.0,inf
4004,Staphylococcus aureus,recovered,censored,117.0,inf
4005,Escherichia coli,recovered,censored,117.0,inf
4006,Bacillus anthracis,recovered,censored,117.0,inf
4006,Bacillus cereus,recovered,censored,117.0,inf
4006,Escherichia coli,recovered,censored,117.0,inf
4006,Staphylococcus aureus,recovered,censored,117.0,inf
4007,Bacillus anthracis,recovered,censored,108.0,inf
4007,Bacillus cereus,recovered,censored,108.0,inf
4007,Escherichia coli,recovered,censored,108.0,inf
4007,Staphylococcus aureus,recovered,censored,108.0,inf
4008,Bacillus cereus,recovered,censored,103.0,inf
4008,Escherichia coli,recovered,censored,103.0,inf
4009,Bacillus cereus,recovered,censored,128.0,inf
4009,Escherichia coli,recovered,censored,128.0,inf
4010,Bacillus cereus,recovered,censored,106.0,inf
4010,Escherichia coli,recovered,censored,106.0,inf
4011,Bacillus cereus,recovered,censored,120.0,inf
4011,Escherichia coli,recovered,censored,120.0,inf
4012,Bacillus cereus,recovered,censored,134.0,inf
4012,Escherichia coli,recovered,censored,134.0,inf
4013,Bacillus cereus,recovered,censored,120.0,inf
4013,Escherichia coli,recovered,censored,120.0,inf
4014,Bacillus cereus,recovered,censored,120.0,inf
4014,Escherichia coli,recovered,censored,120.0,inf
4015,Bacillus cereus,recovered,censored,115.0,inf
4016,Bacillus cereus,recovered,censored,115.0,inf
4016,Escherichia coli,recovered,censored,115.0,inf
4017,Bacillus cereus,recovered,censored,130.0,inf
4017,Escherichia coli,recovered,censored,130.0,inf
4018,Bacillus cereus,recovered,censored,130.0,inf
4018,Escherichia coli,recovered,censored,130.0,inf
4019,Bacillus cereus,recovered,censored,119.0,inf
4019,Escherichia coli,recovered,censored,119.0,inf
4020,Bacillus cereus,recovered,censored,119.0,inf
4020,Escherichia coli,recovered,censored,119.0,inf
4021,Bacillus cereus,recovered,censored,124.0,inf
4022,Bacillus cereus,recovered,censored,124.0,inf
4022,Escherichia coli,recovered,censored,124.0,inf
4023,Bacillus cereus,recovered,censored,122.0,inf
4023,Escherichia coli,recovered,censored,122.0,inf
4024,Bacillus cereus,recovered,censored,122.0,inf
4024,Escherichia coli,recovered,censored,122.0,inf
4025,Bacillus cereus,recovered,censored,125.0,inf
4026,Bacillus cereus,recovered,censored,119.0,inf
4027,Bacillus cereus,recovered,censored,119.0,inf
4027,Escherichia coli,recovered,censored,119.0,inf
4028,Bacillus cereus,recovered,censored,122.0,inf
4028,Escherichia coli,recovered,censored,122.0,inf
4029,Bacillus cereus,recovered,censored,122.0,inf
4029,Escherichia coli,recovered,censored,122.0,inf
4030,Bacillus cereus,recovered,censored,118.0,inf
4031,Bacillus cereus,recovered,censored,118.0,inf
4031,Escherichia coli,recovered,censored,118.0,inf
4032,Bacillus cereus,recovered,censored,125.0,inf
4033,Bacillus cereus,recovered,censored,124.0,inf
4033,Escherichia coli,recovered,censored,124.0,inf
4034,Bacillus cereus,recovered,censored,124.0,inf
4034,Escherichia coli,recovered,censored,124.0,inf
4035,Bacillus cereus,recovered,censored,59.4,inf
4035,Escherichia coli,recovered,censored,59.4,inf
4036,Bacillus cereus,recovered,censored,119.0,inf
4036,Escherichia coli,recovered,censored,119.0,inf
4037,Bacillus cereus,recovered,censored,128.0,inf
4037,Escherichia coli,recovered,censored,128.0,inf
4038,Bacillus cereus,recovered,censored,128.0,inf
4038,Escherichia coli,recovered,censored,128.0,inf
4039,Bacillus cereus,recovered,censored,131.0,inf
4039,Escherichia coli,recovered,censored,131.0,inf
4040,Bacillus cereus,recovered,censored,131.0,inf
4040,Escherichia coli,recovered,censored,131.0,inf
4041,Bacillus cereus,recovered,censored,122.0,inf
4041,Escherichia coli,recovered,censored,122.0,inf
4042,Bacillus cereus,recovered,censored,122.0,inf
4042,Escherichia coli,recovered,censored,122.0,inf
4043,Bacillus cereus,recovered,censored,122.0,inf
4043,Escherichia coli,recovered,censored,122.0,inf
4044,Bacillus cereus,recovered,censored,122.0,inf
4044,Escherichia coli,recovered,censored,122.0,inf
4045,Bacillus cereus,recovered,censored,125.0,inf
4045,Escherichia coli,recovered,censored,125.0,inf
4046,Bacillus cereus,recovered,censored,125.0,inf
4046,Escherichia coli,recovered,censored,125.0,inf
4047,Bacillus cereus,recovered,censored,124.0,inf
4047,Escherichia coli,recovered,censored,124.0,inf
4048,Bacillus cereus,recovered,censored,124.0,inf
4048,Escherichia coli,recovered,censored,124.0,inf
4049,Bacillus cereus,recovered,censored,120.0,inf
4050,Bacillus cereus,recovered,censored,120.0,inf
4050,Escherichia coli,recovered,censored,120.0,inf
4051,Bacillus cereus,recovered,censored,130.0,inf
4051,Escherichia coli,recovered,censored,130.0,inf
4052,Bacillus cereus,recovered,censored,130.0,inf
4052,Escherichia coli,recovered,censored,130.0,inf
4053,Bacillus cereus,recovered,censored,131.0,inf
4053,Escherichia coli,recovered,censored,131.0,inf
4054,Bacillus cereus,recovered,censored,131.0,inf
4054,Escherichia coli,recovered,censored,131.0,inf
4055,Bacillus cereus,recovered,censored,120.0,inf
4056,Bacillus cereus,recovered,censored,59.8,inf
4056,Escherichia coli,recovered,censored,59.8,inf
4057,Bacillus cereus,recovered,censored,124.0,inf
4057,Escherichia coli,recovered,censored,124.0,inf
4058,Bacillus cereus,recovered,censored,61.8,inf
4058,Escherichia coli,recovered,censored,61.8,inf
4059,Bacillus cereus,recovered,censored,128.0,inf
4059,Escherichia coli,recovered,censored,128.0,inf
4060,Bacillus cereus,recovered,censored,128.0,inf
4060,Escherichia coli,recovered,censored,128.0,inf
4061,Bacillus cereus,recovered,censored,121.0,inf
4061,Escherichia coli,recovered,censored,121.0,inf
4062,Bacillus cereus,recovered,censored,123.0,inf
4063,Bacillus cereus,recovered,censored,121.0,inf
4063,Escherichia coli,recovered,censored,121.0,inf
4064,Escherichia coli,recovered,censored,123.0,inf
4065,Bacillus cereus,recovered,censored,126.0,inf
4065,Escherichia coli,recovered,censored,126.0,inf
4066,Bacillus cereus,recovered,censored,126.0,inf
4066,Escherichia coli,recovered,censored,126.0,inf
4067,Bacillus cereus,recovered,censored,120.0,inf
4067,Escherichia coli,recovered,censored,120.0,inf
4068,Bacillus cereus,recovered,censored,60.2,inf
4068,Escherichia coli,recovered,censored,60.2,inf
4069,Bacillus cereus,recovered,censored,129.0,inf
4069,Escherichia coli,recovered,censored,129.0,inf
4070,Bacillus cereus,recovered,censored,129.0,inf
4070,Escherichia coli,recovered,censored,129.0,inf
4071,Bacillus cereus,recovered,censored,123.0,inf
4071,Escherichia coli,recovered,censored,123.0,inf
4072,Bacillus cereus,recovered,censored,123.0,inf
4072,Escherichia coli,recovered,censored,123.0,inf
4073,Bacillus cereus,recovered,censored,116.0,inf
4074,Bacillus cereus,recovered,censored,116.0,inf
4074,Escherichia coli,recovered,censored,116.0,inf
4075,Escherichia coli,recovered,censored,127.0,inf
4076,Bacillus cereus,recovered,censored,127.0,inf
4076,Escherichia coli,recovered,censored,127.0,inf
4111,Escherichia coli,recovered,censored,61.0,inf
4111,Klebsiella pneumoniae,recovered,censored,61.0,inf
4111,Serratia marcescens,recovered,censored,61.0,inf
4112,Escherichia coli,recovered,censored,60.2,inf
4112,Klebsiella pneumoniae,recovered,censored,60.2,inf
4112,Serratia marcescens,recovered,censored,60.2,inf
4113,Escherichia coli,recovered,censored,51.4,inf
